Temperature,Vibration,Pressure,Humidity,Fault
66.15444456,20.4905514,38.45988255,23.02613512,0
80.06292809,22.17244065,34.23421889,33.12157038,1
64.2310813,8.11956739,30.80257062,24.91287581,0
78.35692112,27.28734787,37.1701848,38.14190095,1
58.70293145,29.40728399,26.0052514,41.39841526,0
75.29804178,34.6606107,39.73115569,44.73711917,1
84.41568621,27.26000889,41.89664663,26.9881561,1
45.283555,12.83818395,35.07881897,37.53522653,0
62.03104745,24.05473789,34.88971805,32.71420936,0
75.77072127,21.52782525,31.51430212,38.4968027,1
67.96954614,25.29830065,32.82208587,45.29916599,1
73.71145873,29.62941195,44.2029553,25.01736057,1
63.96014813,28.52071797,44.92842412,33.38841618,1
70.86589787,24.30229387,28.82019626,24.69333191,0
68.44322765,22.93676093,25.9871827,12.66888161,0
81.67782062,24.19732428,50.94931001,42.80094658,1
72.54420843,21.25607118,38.84417892,58.09328198,1
73.37602662,24.54921486,33.58759129,13.70188883,0
65.88123034,24.89525815,37.29875071,31.07141541,0
65.12393776,27.36130135,21.59929357,33.27039706,0
65.67441812,18.97015159,33.36439601,30.50422809,0
73.94452142,33.34402534,41.58294557,34.8313373,1
65.79015519,21.67093631,38.5611078,18.27434795,0
72.89774857,25.40737553,32.8159822,34.20820556,1
90.75400799,28.0278444,46.87330828,33.38703137,1
78.71124703,15.42773516,33.87848507,10.2563005,0
66.73976468,27.77914462,36.86564181,43.85742761,1
82.01213922,32.38846821,38.90642468,46.61709064,1
65.91924627,21.66509841,31.95617631,29.83303899,0
49.61875465,17.70151771,20.88966616,23.61756305,0
59.91913689,23.551394,34.92957161,39.73454493,0
51.29208079,10.13949899,29.40159174,25.40781914,0
66.48486516,20.62443942,32.86997436,38.61605006,0
70.18418379,28.53578773,37.48123023,30.09596117,1
86.76437312,24.09608348,36.62022753,49.41141145,1
73.26927374,27.11203547,36.89519704,36.66054012,1
67.80899471,16.95023913,33.65307236,31.53122569,0
78.29405581,29.73506945,54.28330446,27.61815482,1
47.88864691,16.58281901,19.30661978,23.12112906,0
72.35614558,17.24899187,43.33095008,25.35612103,0
77.70865194,33.02172495,46.55753223,31.96485413,1
55.21413754,15.65199026,29.37994197,16.81155923,0
81.43754043,24.45187697,50.33037101,28.46392864,1
73.38496407,26.68758341,40.22127788,55.66347592,1
65.84712086,28.78967905,37.33493618,45.29410355,1
76.32781866,21.63562744,38.40904062,53.05368599,1
92.70692858,32.75582425,54.38712712,32.17729372,1
71.81866255,27.28061439,43.2568672,35.73635545,1
72.48220586,28.83430009,35.25546622,20.08726009,0
65.406391,23.77444463,27.5915289,21.23827434,0
61.50155631,19.69040551,30.59887825,18.32734354,0
78.30335817,23.26822425,35.8899632,46.2289022,1
61.43916174,21.93442602,31.71688512,24.20272309,0
70.71566237,19.38978677,41.88719609,43.83733577,1
65.22342553,8.221446519,28.70832252,32.19277901,0
74.78979826,28.35922841,39.11313799,57.72166274,1
73.33662105,30.18749157,39.32909146,19.86656421,1
80.37539944,16.31672763,43.67442969,48.23602031,1
64.89983601,17.66628908,21.50373735,36.79043227,0
67.30125065,26.65120903,32.58230312,20.86389657,0
60.21236284,31.36180434,34.42434261,40.15599751,1
65.5570674,23.04894213,40.11086354,35.24131686,0
73.77300493,22.18053702,35.17444739,30.0479034,0
77.56988617,26.23497795,30.77068084,24.31956762,0
60.77834676,28.14680346,36.07817396,23.04896488,0
78.6960592,24.31379982,37.09917466,54.94895813,1
83.55637859,25.24877247,36.70179156,35.69377618,1
74.13434903,23.53330455,34.94539103,40.36850026,1
88.76795813,26.3021423,44.28338283,31.51333191,1
62.26210801,22.40508938,29.47524316,19.97033389,0
57.55345297,28.26710083,20.52464372,35.60566957,0
52.21279751,19.88987549,31.95906496,12.12863808,0
84.96044311,28.47438758,50.30145212,36.44956687,1
76.54365656,25.33122345,42.7685001,36.1064218,1
69.44415329,16.48949961,28.85934055,29.60599145,0
72.79968626,29.89543908,37.73148896,32.21275127,1
58.74510953,20.17160235,30.43701318,30.8013195,0
94.4575198,32.15773236,51.93140233,50.94601806,1
71.29221182,40.91781198,43.60676016,44.38912825,1
71.09394795,26.37664632,33.59673685,21.9509669,0
77.25766624,23.28122793,39.83217318,31.91470172,1
74.81009232,24.05174433,40.76129243,46.48630108,1
72.23884024,31.02582263,45.99175425,45.4575816,1
62.09525545,22.29969146,35.92533594,15.91777385,0
74.71468357,18.95874936,41.35864092,37.44487457,1
88.82024496,35.68323041,47.52488946,22.03276015,1
83.45420046,25.86824973,49.78033588,40.14723736,1
85.93186627,39.44264207,48.60668221,60.95903771,1
64.88784324,28.11098546,30.516287,20.11456755,0
60.1039518,18.79977365,37.82358289,20.84979841,0
68.7421308,30.46482759,40.51644074,41.55048688,1
70.55724912,25.03431475,34.54240495,16.32916583,0
80.94191518,32.59353869,40.54510473,30.96049072,1
53.0753537,21.00003788,29.56679447,31.25329382,0
85.29550319,25.62164284,45.82322898,32.57123244,1
68.41992101,20.72922319,35.92127042,28.63104499,0
65.7311893,28.15572034,36.76672262,39.12802927,1
59.87895625,19.28375803,39.30206879,33.86838424,0
53.45143328,16.68975933,32.7488126,28.35914996,0
78.23170584,22.60548415,40.67854241,31.76108901,1
70.73317967,26.87460821,41.9114054,37.98851892,1
57.100391,30.29776145,26.59210872,25.56006778,0
57.04921228,14.62955973,30.58769272,30.21110094,0
66.64215301,23.44585084,43.72467077,28.32549686,0
86.69021525,37.40267812,45.40090301,39.07753669,1
67.40408649,23.19322331,30.73231394,19.65012137,0
54.96857047,21.50085865,25.775584,24.34987051,0
67.54256936,18.32793163,28.61157735,20.10829665,0
67.2727643,25.68700299,31.48633499,18.97667752,0
43.03113357,14.12517542,20.3365047,21.56412259,0
69.45705133,29.23861795,30.07556159,32.90012176,0
67.6906547,29.6286594,36.46461816,40.13508538,1
76.96206365,39.88454049,47.12122261,35.04830807,1
88.48956095,33.8695122,42.05542397,43.89997273,1
81.2656503,30.07195919,50.18035409,45.3892884,1
67.31111309,24.53081109,37.75012355,36.28017508,1
58.93474091,18.86132786,35.44580191,19.94008815,0
95.73359803,35.19917853,46.83078205,44.75614573,1
70.59218434,23.23025747,40.68516058,36.97953584,1
70.13929292,25.3910574,31.18122379,30.76963365,0
69.75874913,31.00354987,42.04338459,13.83845856,0
71.98084761,20.16058384,37.28269489,33.80900418,0
68.55639588,29.69413136,39.55546052,55.58516722,1
64.26337993,29.07775831,28.8560996,25.48394592,0
64.53141059,21.99565107,28.96291577,20.84030406,0
69.6724673,13.77608906,37.09396919,34.34620654,0
64.56575229,19.55890337,28.22462918,30.66644444,0
62.87154217,28.49001249,36.30622794,42.81060745,1
71.06430228,24.75816549,30.09488009,17.92958286,0
67.45022783,18.61106858,38.3156873,38.46272596,0
85.03992989,27.24010085,37.55337205,42.51622983,1
43.49030192,19.4247058,26.21707671,20.22993899,0
80.91506852,31.05394182,45.75072387,41.99894874,1
82.46085192,27.66663768,39.15685181,46.80683899,1
49.26609768,15.40901213,28.16167922,31.7995338,0
66.57312406,21.34180268,35.52847768,19.0729016,0
66.28559134,18.58790605,30.85188803,36.81673202,0
55.92488305,27.65058752,25.65354146,25.17798528,0
62.22183312,20.16603925,22.2199043,25.97507644,0
58.89424155,26.69877714,33.59041436,29.53747118,0
87.52270443,38.23952681,39.2091085,37.87690779,1
79.35678393,32.76642887,42.74055954,49.49340315,1
82.71555095,26.79234127,41.2632251,36.23952686,1
77.21672064,29.04450268,43.9521387,25.65103589,1
58.70948229,20.42734077,28.99450769,22.50452543,0
64.75479734,18.14566976,31.12155382,30.03396311,0
74.89374561,27.83460737,42.92846052,48.06931351,1
57.77872191,14.32735371,30.54118575,31.78708611,0
77.1299843,32.93389145,42.87605101,28.58004231,1
67.59674602,21.33577462,37.03202858,56.06106044,1
66.25179192,24.19392545,26.97423084,30.93205916,0
77.10959968,28.40479925,44.16422311,49.54129412,1
74.44263311,24.76039672,41.51360822,33.26165592,1
66.39033834,26.17008743,30.0262541,34.86456638,0
81.59329803,26.18313603,40.73320895,44.94044264,1
59.18936672,25.07276484,31.45323156,40.17617299,0
76.15935607,19.92587622,37.58440155,43.87772397,1
75.93101258,27.2077523,41.27980595,44.16982778,1
66.90453561,33.11123246,43.88612142,31.70778789,1
73.26133022,20.63980895,42.50439403,28.44516169,1
57.48886424,16.73237763,22.65536847,27.00475835,0
79.24027019,30.30363382,44.8291983,47.13565283,1
68.15097864,24.75075143,42.26275727,31.20197755,1
64.77276979,24.42361992,35.966513,41.29840899,0
80.49009226,30.61746794,47.79893723,53.58099188,1
62.95656309,25.20840443,43.43348651,23.3872382,0
55.91538704,25.11888467,35.30424883,19.96874707,0
54.43370826,21.10089118,29.96188993,24.35837713,0
76.06009951,25.41474656,44.53543646,39.26399448,1
57.19570648,23.38136577,31.13878023,21.90209542,0
87.54794182,40.14118931,47.5443269,55.69348871,1
49.18070592,16.55007834,23.68426215,26.12363549,0
86.96456368,25.56495077,52.0641106,41.5895872,1
72.11017467,30.77396448,34.51222817,18.63821155,0
69.03286888,23.55959829,43.43854928,20.66556358,0
64.55080913,11.72943547,33.89307182,30.87513165,0
73.99136114,30.13408479,32.3263986,11.38991632,0
69.62365298,21.69163761,37.50721783,42.03819833,1
81.03301882,27.90889018,31.54650397,32.32700098,1
71.14227649,26.55969842,40.45350419,66.33650484,1
71.50301761,25.97855456,41.79822625,57.39116797,1
66.36387788,26.77461634,32.25688854,28.46973779,0
69.43054376,22.12325846,36.28613487,30.49859514,0
73.07801769,28.14283518,48.28446217,46.93208349,1
52.89831607,17.21667724,24.71884416,40.25445995,0
56.51814578,23.47540343,24.83370835,8.72066889,0
77.43264094,30.17826175,48.28865779,20.50774218,1
71.70865438,20.42083552,46.16599753,28.61974013,1
68.16016664,29.2859689,36.54774713,38.22463696,1
70.18433933,21.88470154,41.01720818,38.10268842,1
73.47581705,29.75682496,45.72286224,47.24705123,1
64.6024032,24.44727769,30.24811581,16.89515191,0
62.21695275,30.96685185,31.76446993,6.567168312,0
71.95845255,24.06812848,43.34930191,43.18476494,1
60.21627222,19.3291113,39.38821615,21.48793687,0
74.08252756,25.83178662,41.31789902,14.60589095,0
52.97416396,17.02505847,22.84431371,24.10123133,0
80.29155637,32.10175424,52.48685677,48.56596614,1
74.72597482,18.07253815,34.58634181,30.54770565,0
72.56029734,20.12769197,35.00198329,27.08133926,0
79.82690984,22.60040384,42.15387937,34.39932952,1
86.65474444,35.08069852,53.78157681,39.35443631,1
80.14370065,36.60336209,47.65521759,26.34252363,1
51.59125769,17.5346941,28.79733228,17.02041145,0
57.20423033,19.177372,31.8938207,31.95860864,0
63.75181422,22.66339579,33.4385689,32.58581901,0
70.2609105,30.40071019,40.48824934,35.95240701,1
75.1765902,21.6750409,25.51667338,19.74892088,0
62.74256187,23.15174157,31.38146386,26.75780924,0
71.86766764,30.02967182,39.55299448,12.56661556,0
62.44617068,24.36163059,27.2180325,29.21596365,0
63.88482197,23.30759577,35.34130563,44.35831363,0
55.93338903,24.58191662,29.06405228,11.64852912,0
60.76766754,7.752522174,37.67333332,21.79751847,0
56.48315394,23.15848048,37.914214,32.25989254,0
60.24126747,17.8140652,28.34235556,38.76355966,0
80.53641797,19.0345818,39.29411589,30.29528037,1
60.50601111,23.73311689,31.60459055,21.24534418,0
96.32382065,40.58162995,49.2037479,25.2400926,1
74.93317901,25.53937008,39.80292949,35.5394604,1
71.84836124,29.91129917,34.52261205,53.2263292,1
61.4164222,29.55713906,27.89574113,30.92998337,0
77.00309879,33.52565685,44.47008195,37.39785802,1
64.24362174,30.68509026,38.19429575,35.34278081,1
71.22009815,28.63767181,33.75499973,32.11625519,1
95.60084538,33.83746408,54.26465039,37.12508235,1
69.039401,16.15396129,31.14063406,37.25793382,0
81.49273326,27.2921442,43.395985,39.74341568,1
62.96823575,17.82264954,36.00195606,29.3921757,0
69.6501151,35.23225387,38.22093974,24.4099885,1
87.70800636,29.81837316,47.70598205,53.7466315,1
63.73032942,22.92163933,30.68082789,35.22210407,0
88.12448558,33.60099683,45.39388496,35.16022803,1
77.07751935,27.19514401,39.09461536,45.09528458,1
64.37533224,31.00662149,31.43733207,25.20031752,0
76.32407739,23.60018028,38.18200007,26.25561148,1
79.7255445,28.87697785,33.9087991,26.83854136,1
76.21809962,22.96398194,36.43517248,15.71898841,0
54.2977528,12.40410092,25.49043148,27.79760659,0
62.72862824,18.89617443,30.72621883,9.423000091,0
67.52481364,23.44850079,33.86837907,18.27455394,0
69.25566571,22.09297188,35.27482294,10.454429,0
76.20672098,23.21024744,41.33228152,34.07220489,1
71.77701001,18.09036618,40.29031311,31.24169676,0
56.64655641,19.41076688,26.12427763,21.64357529,0
73.80197851,18.30709061,30.85630417,20.02767252,0
76.10585745,30.43732993,35.12487978,22.40719025,1
75.59790448,26.87146533,36.95733548,38.6610952,1
80.80780726,20.99497504,38.80290168,29.48654926,1
78.33922155,25.87268216,36.5772058,37.60245266,1
74.59180079,22.34634825,31.55499669,22.61391458,0
69.29834289,25.85029256,34.07370867,33.23486964,0
53.39039066,25.38888896,30.01058669,39.19188739,0
74.29618219,16.62780142,39.7339896,38.85007064,1
72.07687687,25.8020373,34.80788679,28.20775267,0
72.71578837,24.64986195,35.58708805,35.1245425,1
57.23251424,23.38808037,25.79875594,23.14931565,0
59.1894346,21.78228525,30.83450677,27.39385531,0
80.53152853,24.42618833,36.88228233,31.60538456,1
69.60444846,22.76628728,38.74089833,30.79497265,0
76.81500697,22.90512316,30.21844531,33.82598734,1
70.28318376,29.97915001,35.82511433,22.88161575,0
70.29756139,24.71070473,38.08158027,22.54668187,0
79.38283806,37.28994675,44.09943906,24.78360771,1
64.83955272,22.39053938,47.12107492,17.70208052,0
70.96120777,21.29438888,37.9404214,20.14375977,0
65.37724711,15.31346453,27.46218112,28.47461086,0
65.65503773,13.96356482,31.86015871,19.13846661,0
66.90827877,15.49721785,24.32693735,31.48587822,0
72.22133772,26.61310146,37.41922352,33.62020419,1
65.21251378,25.36800494,30.25395191,9.499472624,0
82.55756126,20.98919293,45.92569253,44.11523285,1
61.05392698,25.84406601,29.89537897,36.21669179,0
68.13128356,21.43064399,34.36137682,20.61720379,0
65.60268942,23.69490636,31.0824023,33.48154443,0
84.46977884,37.62552574,54.23076239,34.46551991,1
71.96554777,29.6721383,36.71271032,34.43272455,1
80.31844539,26.76880265,50.65984617,26.64790153,1
55.14439627,14.84457757,31.85465265,7.638116971,0
72.67050266,14.67559892,38.04717962,27.95494749,0
78.89630796,24.01794119,42.15059255,34.73465647,1
70.82283989,23.73234277,38.585733,28.86448435,0
80.65480375,23.29328368,31.31495553,21.21187456,0
64.8271155,22.03320559,32.18442612,25.16809693,0
84.0934744,29.81697546,48.03124843,42.59823697,1
92.98898124,31.42186352,47.88492834,41.87707304,1
66.3716144,19.98005213,26.83728767,29.46610803,0
65.54497479,23.78401453,33.99001931,23.44969966,0
84.53384477,31.79654892,52.92006751,53.49614293,1
85.79572146,24.57650712,49.75783466,28.30102346,1
64.77139973,29.7246518,34.78204019,35.96176273,1
65.79813183,22.53640548,38.8736868,43.31101075,1
67.18215391,23.60800198,33.12103456,35.08213007,0
56.55549489,23.33549533,21.59771383,22.0932699,0
60.81348054,22.45079884,27.23389607,21.45818831,0
59.95859233,25.75119049,39.94604849,41.19701771,0
62.32202435,23.24832935,31.32461142,14.23538966,0
69.65315113,21.31641602,34.39028131,21.22659198,0
72.34214733,27.12726919,36.48022915,29.1231183,1
85.50500493,24.20812069,52.8395593,53.2358747,1
60.01645959,21.54855939,39.44691327,33.86814915,0
79.84322398,27.77897844,52.57914765,30.22093947,1
67.86011156,22.71045476,34.2839151,27.55369358,0
69.5053629,23.68418946,37.49237364,26.0334498,0
76.74819492,17.452623,30.44399957,23.84025213,0
58.77277978,17.82684839,37.39779271,38.3754556,0
73.82409746,26.30265862,32.64247782,18.47673521,0
71.66452208,25.88186469,38.50928569,49.43900449,1
74.92451264,21.08520372,32.44655879,39.91017326,1
72.89168644,31.84062946,36.22505066,44.77514793,1
94.5530014,28.76267625,44.11507372,36.55777878,1
63.62260016,27.11519606,31.01383298,27.77767215,0
64.69003045,24.77748247,31.37039668,14.96873084,0
63.76859474,19.08787161,29.77209798,22.49033475,0
64.44522881,31.43238455,39.45349943,37.59876319,1
63.62612873,16.3009609,26.36763614,39.22259778,0
81.89016531,33.25732873,44.60474727,27.77099665,1
84.20504248,34.47467646,50.87700017,37.83050277,1
64.29253706,19.14928693,30.19551724,26.49119027,0
61.67644427,28.54908199,29.87462187,14.7059679,0
74.71415556,24.89972187,37.44869125,39.56159697,1
64.47776956,24.01068749,39.71575984,24.39587015,0
76.32931818,28.01687056,40.92210545,33.60758825,1
72.02923021,24.53868687,34.66481949,27.56806271,0
54.84255885,23.24893696,31.74832213,18.82909184,0
85.47505201,33.88371181,39.72905502,38.29958643,1
87.95877673,22.04291199,47.39682948,37.35908404,1
63.8721131,28.8769408,36.56087559,27.54925325,0
66.1229844,14.8305846,31.18241754,20.82544284,0
72.85865391,30.66325989,34.72611724,36.42723434,1
73.3445679,31.30412445,34.83247583,50.01767608,1
76.58544273,21.3500728,41.40755047,36.17000907,1
90.10204539,29.48164445,52.58715183,52.68508571,1
68.23052773,18.35216136,31.18763101,15.26452619,0
62.01702755,20.63135449,34.32586682,30.4743345,0
56.20680772,18.13221128,18.48437064,11.34316162,0
62.6906996,25.84004752,30.45573567,13.91615345,0
69.66873027,30.93559933,37.38275382,25.87863454,1
87.94557864,37.75937158,42.57896762,52.34298402,1
64.82388701,19.87752032,28.46372134,37.22687449,0
72.23787952,24.23714846,34.01557769,34.32976268,1
69.83577104,16.0253289,36.09212639,15.36337441,0
81.88393273,24.63002612,40.83712986,34.45381955,1
95.26932426,38.16852166,39.31374408,44.35373263,1
64.69131227,30.71987341,24.65156444,29.93164071,0
65.10560557,16.61521759,29.58624014,9.206620239,0
80.44160877,25.19224177,43.52560523,28.04374155,1
76.8189149,26.75459143,26.18190578,30.43171153,0
88.46707326,32.36428143,43.78438837,45.46963614,1
75.83928185,22.49573105,35.99558376,11.17157704,0
66.40707909,25.3627829,41.89743106,31.35417677,1
75.90654831,24.19809517,37.07245671,35.15857607,1
81.08703581,28.30820118,44.06575127,46.23383439,1
78.20482181,30.10310887,41.91907729,43.57097081,1
75.07274031,26.30757046,28.39141483,37.05745828,1
80.6667469,26.05143196,45.35135858,29.68040402,1
81.6929559,28.04448555,43.44770979,18.58420338,1
83.82158991,28.89574167,46.04020699,35.17129326,1
76.48709888,24.92042946,59.03446892,50.58649806,1
68.3288192,22.62110641,24.85162522,41.8654036,0
71.46713686,33.00673376,47.38504159,44.13879778,1
82.06508967,31.52737862,41.79752848,42.07804598,1
61.83064329,20.16332356,33.29309871,32.26648546,0
73.68673309,29.2751286,38.78649438,28.88771341,1
66.06661188,21.45421671,31.89963702,28.00407365,0
70.28744823,30.46623007,34.87343308,49.29452175,1
82.78451863,30.82279248,45.06513556,29.41350914,1
71.91099068,24.63233602,29.70054453,46.73054934,1
70.46436548,26.90111255,40.84208281,30.68360155,1
56.40143859,11.88612275,25.67689989,36.84066912,0
77.46253566,21.47805014,33.50340438,18.57021265,0
76.45484181,20.7895696,36.31252845,38.98494644,1
91.63254723,32.78610701,54.07761374,36.68163562,1
66.92221765,32.08535118,33.85539274,17.54730299,0
72.19150328,36.42352688,41.56314994,38.16569026,1
72.49383684,28.5630984,34.68006488,42.90666132,1
85.7745328,32.52530885,48.89321078,32.54097838,1
69.04704468,15.16117697,37.53094419,15.80506137,0
72.79021526,22.76320634,46.5512823,34.65897181,1
76.0789651,22.68871902,37.89545837,32.91733335,1
71.86609123,22.04889394,40.09279387,38.78489133,1
65.53566385,22.09676326,34.40073908,39.51459789,0
71.94089993,22.81886209,43.41653629,33.83886337,1
80.7363175,18.36121207,36.40942335,52.41612134,1
59.73484701,24.64674773,35.53505726,31.53358854,0
71.32969674,19.60167873,35.0452128,27.82197477,0
62.99879185,23.24581147,32.67767774,12.92419941,0
81.95046629,39.05307655,45.14708756,37.26310912,1
54.76813095,14.57192288,28.82124549,21.16032536,0
64.41078153,9.892335921,30.38217366,36.30424583,0
73.77211875,24.39022045,39.14906344,38.47111803,1
85.65524029,35.48413228,53.53227487,31.00242116,1
69.34249739,34.06161136,42.94369452,37.05051827,1
64.44800473,16.40905368,36.62918583,36.2774267,0
88.81157069,33.56754586,44.40101835,55.83864365,1
55.519861,17.10539906,23.95881312,32.50845872,0
48.01194043,16.27443738,29.63676346,30.9436463,0
74.4001445,39.26176731,45.71265245,38.8039569,1
64.97945776,15.22795857,39.64970108,34.3070886,0
59.78767183,22.19438345,28.32342588,39.26815225,0
77.08356447,29.31771342,39.40340342,22.16179518,1
72.43800714,30.78223412,30.55612922,28.3992824,1
64.35921369,23.01564056,31.60241874,21.29718764,0
57.19695601,21.5591873,35.03332022,31.83464435,0
78.72457328,25.59535781,38.21265264,47.28646454,1
76.50201178,28.12133883,43.25257204,30.34973251,1
69.00824136,22.4369231,34.5885777,7.091128442,0
88.46636996,34.07108894,48.24436941,37.5783592,1
59.29915234,18.90665164,24.72749193,34.21377073,0
54.74474829,21.04616387,29.27041675,31.00053571,0
63.0809193,21.93200769,17.81713537,28.68703407,0
69.54413984,29.9707002,36.35452217,29.98806362,1
72.43339449,25.09471945,29.46160519,17.92073074,0
67.58763942,14.79051146,39.40251261,36.08918357,0
73.52055397,32.04180139,43.37964633,27.8574845,1
57.48460576,15.59095051,31.3196176,47.94664663,0
84.43764604,26.28434442,50.85884074,46.01478748,1
69.17848822,21.23416441,30.63256997,23.86303468,0
81.17295832,35.28272588,52.32119241,35.16815371,1
73.42725346,15.02116764,40.70745541,31.89278307,0
74.56753219,41.78737894,40.73008884,34.73399732,1
75.6976728,31.77446953,46.0969474,48.68801061,1
74.4770856,27.18317453,33.41985586,34.58686604,1
76.4272276,26.47505966,35.56469354,26.43115652,1
83.2915253,30.57980423,40.55419862,56.4805184,1
71.9652117,27.79343624,35.29814397,33.24284487,1
77.09003758,30.20759108,35.44924691,42.12681889,1
69.10264306,26.9639474,42.60439419,28.01930606,1
84.40117215,29.98831366,42.6839182,42.03487183,1
63.23607698,21.14593484,34.44794645,32.42639332,0
88.00940433,30.0469251,42.76186014,20.44145497,1
69.59842049,23.38490577,26.89325387,49.12806826,1
55.69224898,25.16113763,31.44402636,40.03688541,0
71.28104415,27.91614906,28.0984248,26.46525768,0
63.18948343,7.414376026,29.57497252,14.75932161,0
78.40643549,30.7217563,34.58567204,38.06119007,1
63.47376021,23.18949705,43.1374715,33.15508305,0
65.53816567,22.8448142,38.617951,34.95333833,0
51.10459269,15.94401518,26.7146387,25.09791602,0
65.47693681,28.53749148,41.49065325,38.15946379,1
45.76120673,20.75405467,20.51177408,35.1799991,0
54.16097177,15.09195178,30.10822454,30.51753512,0
77.60414656,29.19671273,41.76026067,25.81206676,1
77.85800159,22.39201688,40.8346045,48.69931281,1
74.25457562,19.09101064,43.59452866,50.91179973,1
60.33023857,17.98199738,34.40746735,59.6226668,0
69.52288644,28.64497762,38.45791273,21.97990174,0
69.96397461,29.25301634,29.05995466,33.02575263,0
58.41635311,23.01115069,26.08935756,5.061581116,0
85.03398302,33.38737299,44.32922229,45.09685995,1
78.77362291,30.15165945,41.94532407,31.31774888,1
67.79035826,20.51921742,28.95848608,47.94747595,0
70.26885839,26.75371316,49.03011229,28.54315556,1
72.08382808,29.23138745,45.8659704,19.27362588,1
49.58265132,21.12538461,29.54786162,19.7161916,0
67.52822617,29.57944602,36.66377529,12.56322832,0
63.18015752,25.65457437,32.50094091,36.90450235,0
59.9837999,22.751571,26.78343186,5.79288472,0
67.18899707,28.86690017,36.39583131,32.3306095,1
87.97686527,30.65929655,47.01021138,19.91805602,1
76.40842861,22.33357676,32.64170535,29.04167723,0
64.2882101,21.68553872,34.93768438,46.2399702,0
75.72582781,22.77952651,37.85623257,37.31173462,1
